reviewID,DOI,author,title,reviewer_name,reviews,accepted
3501,6699824,Miroslav Krstic|Mrdjan Jankovic|Nikolaos Bekiaris-Liberis,Compensation of state-dependent state delay for nonlinear systems.,Jianlei Zhang,Dolor aliquam quisquam dolorem.,True
3502,6699825,Albert T. P. So|Zhiwei Gao 0001,A general doubly coprime factorization for descriptor systems.,Akira Kinoshita,Est sit sit dolor.,True
3503,6699826,Isaac Yaesh|Rabin Ben Yamin|Uri Shaked,Robust discrete-time simple adaptive regulation.,Andrea Bisoffi,Dolor dolor sit neque non.,True
3504,6699827,Jinzhi Wang|Xiayang Li,Fault-tolerant tracking control for a class of nonlinear multi-agent systems.,Alain Delpierre,Dolor sit consectetur eius labore sit.,True
3505,6699828,Dorothée Normand-Cyrot|Salvatore Monaco,Normal forms and approximated feedback linearization in discrete time.,Haifeng Wang,Aliquam ut ut dolor numquam.,True
3506,6699829,Bao Wang|Feng Jiang|Hui Wang 0062|Quanxin Zhu,"Comment on ""Stability analysis of stochastic differential equations with Markovian switching"" [Systems & Control Letters 61 (2012) 1209-1214].",Colin N. Jones,Modi ipsum aliquam modi.,True
3507,6699830,Jonathan N. Dehaye|Joseph J. Winkin,Parameterization of positively stabilizing feedbacks for single-input positive systems.,Czeslaw Jedrzejek,Magnam dolorem adipisci sed voluptatem aliquam.,True
3508,6699831,Xueyang Yang|Zhiyong Yu 0004,FBSDEs involving time delays and advancements on infinite horizon and LQ problems with delays.,Jeril Kuriakose,Sit velit quiquia eius voluptatem neque.,True
3509,6699832,Alberto Mercado|Eduardo Cerpa|Nicolas Carreño,Boundary controllability of a cascade system coupling fourth- and second-order parabolic equations.,Tianyang Nie,Neque labore magnam quaerat consectetur quiquia porro.,True
3510,6699833,Francesca Ceragioli,Some remarks on stabilization by means of discontinuous feedbacks.,Emmanuel J. Candès,Dolor ut amet sed adipisci.,True
3511,6699834,Beata Sikora|Jerzy Klamka,Constrained controllability of fractional linear systems with delays in control.,Gérard Scémama,Quiquia amet modi sed voluptatem.,True
3512,6699835,Ákos László,On the bounded real lemma.,Kazuhiro Sato,Non etincidunt magnam quiquia.,True
3513,6699836,Manfred Morari|Yong Wang,Structure of hierarchical linear systems with cyclic symmetry.,Nicholas Moehle,Dolore quaerat tempora numquam.,False
3514,6699837,Tobias Breiten|Tobias Damm,Krylov subspace methods for model order reduction of bilinear control systems.,Akira Kojima,Consectetur velit adipisci est eius.,True
3515,6699838,Bao-Zhu Guo|Zhi-liang Zhao,On the convergence of an extended state observer for nonlinear systems with uncertainty.,Carmen Perea,Voluptatem est amet quiquia magnam magnam dolore dolor.,True
3516,6699839,Dianli Zhao|Xinxin Sun,An augmented result on almost sure exponential stability of semi-Markov jump systems.,Dongmei Xie,Amet velit dolorem consectetur modi non adipisci numquam.,True
3517,6699840,Lin Li 0037|Peng Lin|Yingmin Jia,Distributed robust H,Chandan Pal,Labore magnam porro labore.,True
3518,6699841,D. McCaffrey|Stephen P. Banks,Lagrangian manifolds and asymptotically optimal stabilizing feedback control.,Amaury Nègre,Voluptatem magnam neque ut aliquam magnam eius.,True
3519,6699842,Ji-Feng Zhang|Yun-Gang Liu,Reduced-order observer-based control design for nonlinear stochastic systems.,Daniel Silvestre,Dolor amet quaerat numquam velit magnam labore.,True
3520,6699843,Aras Adhami-Mirhosseini|Ghazal Montaseri|Mohammad Javad Yazdanpanah,Desynchronization of coupled limit-cycle oscillators through nonlinear output regulation.,Christian Ebenbauer,Aliquam etincidunt quaerat etincidunt ut ut.,True
3521,6699844,Alexander Yu. Pogromsky|Alexey Pavlov 0001|Henk Nijmeijer|Nathan van de Wouw,"Convergent dynamics, a tribute to Boris Pavlovich Demidovich.",Manoranjan Dash,Etincidunt quisquam aliquam neque modi magnam.,True
3522,6699845,Lars Grüne|Thomas Meurer,Finite-dimensional output stabilization for a class of linear distributed parameter systems - A small-gain approach.,Héctor Ramírez Cabrera,Sed etincidunt quiquia ut dolorem.,True
3523,6699846,José Guadalupe Romero|Romeo Ortega,Robust integral control of port-Hamiltonian systems: The case of non-passive outputs with unmatched disturbances.,Dario Piga,Quaerat modi labore adipisci etincidunt.,True
3524,6699847,Bowen Yi|José Guadalupe Romero|Romeo Ortega,Robustification of nonlinear control systems ,V. Jurdjevic,Magnam dolore neque dolorem dolor dolore magnam dolor.,True
3525,6699848,Martin Kleinsteuber|Uwe Helmke,A differential equation for diagonalizing complex semisimple Lie algebra elements.,Christina A. Iliopoulou,Voluptatem consectetur amet etincidunt dolor est dolorem.,True
3526,6699849,Abdelhamid Tayebi 0001|Abdelkader Abdessameud,On consensus algorithms for double-integrator dynamics without velocity measurements and with input constraints.,Boris Thibert,Sed dolor voluptatem tempora ipsum quisquam porro.,True
3527,6699850,Luca Benvenuti,An upper bound on the dimension of minimal positive realizations for discrete time systems.,Istvan Beszteri,Est sed dolor consectetur sed numquam.,True
3528,6699851,Marco C. Campi|Maria Prandini,Randomized algorithms for the synthesis of cautious adaptive controllers.,Serge Nicaise,Quisquam aliquam porro tempora non quiquia sed quiquia.,True
3529,6699852,Andrea Serrani|Mingjun Zhang|Tzyh Jong Tarn,New integrability conditions for differential constraints.,Jonathan H. Manton,Tempora quiquia modi dolor.,True
3530,6699853,Sergei A. Avdonin|William Moran 0001,Simultaneous control problems for systems of elastic strings and beams.,Haoran Wang,Tempora etincidunt voluptatem sit amet.,True
3531,6699854,Yashan Xu,Characterization by detectability inequality for periodic stabilization of linear time-periodic evolution systems.,Benedetto Barabino,Quaerat sed magnam est eius dolorem porro ipsum.,True
3532,6699855,Paulo Tabuada,Controller synthesis for bisimulation equivalence.,Simone Garatti,Dolor tempora etincidunt neque dolore.,True
3533,6699856,Adrian N. Bishop|Meysam Basiri|Patric Jensfelt,Distributed control of triangular formations with angle-only constraints.,Jianqiang Hu,Sed aliquam labore porro eius eius.,True
3534,6699857,Yutaka Yamamoto,Behavioral controllability and coprimeness for pseudorational transfer functions.,Hamid Abdi,Est dolorem voluptatem aliquam velit.,True
3535,6699858,Junyong Sun|Yuezu Lv|Zhiyong Geng,Adaptive output feedback consensus tracking for heterogeneous multi-agent systems with unknown dynamics under directed graphs.,Michael Margaliot,Amet amet sit voluptatem labore.,True
3536,6699859,Hitay Özbay|Peng Yan,On switching H,De Zhao,Non magnam adipisci labore tempora est labore neque.,True
3537,6699860,Félix A. Miranda-Villatoro|Rodolphe Sepulchre,Differential dissipativity analysis of reaction-diffusion systems.,António Manuel Santos Pascoal,Sit quaerat sed est non ipsum velit.,True
3538,6699861,Bart De Moor|Bert Pluymers|Mayuresh V. Kothare|Zhaoyang Wan,"Comments on: ""Efficient robust constrained model predictive control with a time varying terminal constraint set"" by Wan and Kothare.",Chanying Li,Magnam quaerat sit tempora velit est tempora.,True
3539,6699862,Andrea Minari|Aurelio Piazzi|Luca Consolini|Marco Locatelli 0001,"Corrigendum to ""An optimal complexity algorithm for minimum-time velocity planning"" [Systems & Control Letters 103 (2017) 50-57].",Qun Chen,Dolorem labore eius modi labore quaerat.,True
3540,6699863,Seyyed Kamaleddin Yadavar Nikravesh|Vahid Meigoli,Stability analysis of nonlinear systems using higher order derivatives of Lyapunov function candidates.,Rüdiger Dillmann,Est magnam magnam tempora quiquia ut numquam.,True
3541,6699864,Jacquelien M. A. Scherpen|Kenji Fujimoto|Tudor Corneliu Ionescu,Dissipativity preserving balancing for nonlinear systems - A Hankel operator approach.,Jie Pan 0001,Velit amet modi dolorem est dolor amet.,True
3542,6699865,Daizhan Cheng|Haitao Li 0001|Lihua Xie|Yuzhen Wang,Disturbance decoupling control design for switched Boolean control networks.,K. Chandrasekaran 0001,Ipsum etincidunt labore adipisci porro.,True
3543,6699866,Andrii Mironchenko,Uniform weak attractivity and criteria for practical global asymptotic stability.,Charles Duchâteau,Quaerat ipsum voluptatem quiquia.,True
3544,6699867,Bruno Sinopoli|Emanuele Garone|Yilin Mo,On infinite-horizon sensor scheduling.,Yang Liu,Numquam amet voluptatem ipsum dolore ut.,True
3545,6699868,Hongdan Li|Huanshui Zhang|Yawen Sun,Mixed optimal control for discrete-time stochastic systems with random coefficients.,Eduardo Fontoura Costa,Quiquia dolor ipsum velit labore quaerat magnam.,False
3546,6699869,Dong Shen|Xuefang Li,Two novel iterative learning control schemes for systems with randomly varying trial lengths.,Fangfang Zheng,Etincidunt neque dolore consectetur eius adipisci neque.,True
3547,6699870,Andrew Reed Stewart|Ming Cao 0001|Naomi Ehrich Leonard,Convergence in human decision-making dynamics.,Philippe Müllhaupt,Dolor eius labore ut sit quaerat.,True
3548,6699871,Attila Karsai|Tobias Breiten,Structure-preserving H∞ control for port-Hamiltonian systems.,Bernd-Helge Schäfer,Est dolore magnam consectetur.,True
3549,6699872,Ivan Polekhin,On the application of the Ważewski method to the problem of global stabilization.,Le Quang Thuan,Aliquam sed est quisquam porro quaerat.,True
3550,6699873,Daniel Axehill|Manfred Morari,An alternative use of the Riccati recursion for efficient optimization.,Hamadi Jerbi,Eius velit dolore modi voluptatem.,True
3551,6699874,Antonio Tornambè|Laura Menini,Design of state detectors for nonlinear systems using symmetries and semi-invariants.,Alireza Farhadi 0002,Etincidunt ut ipsum etincidunt.,True
3552,6699875,Najmeh Ghaderi,A novel observer-based approach for the exponential stabilization of the string PDE with cubic nonlinearities.,Manivasakan Sabesan,Sit velit aliquam neque quaerat.,True
3553,6699876,Denis V. Efimov|Haik Silm|Jean-Pierre Richard|Rosane Ushirobira|Wim Michiels,A simple finite-time distributed observer design for linear time-invariant systems.,Charles Duchâteau,Eius sed ut neque eius consectetur sed.,True
3554,6699877,Mohamed Boutayeb,Observers design for linear time-delay systems.,Hasan M. Jamil,Adipisci porro quisquam sed.,True
3555,6699878,Prashant Mhaskar|Tyler Homer,Constrained control Lyapunov function-based control of nonlinear systems.,Jorge Cortés 0001,Non numquam voluptatem labore.,True
3556,6699879,Alan Williams|Gerardo Lafferriere|J. J. P. Veerman|John S. Caughman IV,Decentralized control of vehicle formations.,Fei Yang,Dolor consectetur amet labore tempora.,True
3557,6699880,Alberto Isidori|Claudio De Persis,Stabilizability by state feedback implies stabilizability by encoded state feedback.,Bechara al Bouna,Neque amet porro est ipsum dolore dolorem labore.,False
3558,6699881,Ewa Pawluszewicz|Malgorzata Wyrwas|Zbigniew Bartosiewicz|Ülle Kotta,"Irreducibility, reduction and transfer equivalence of nonlinear input-output equations on homogeneous time scales.",Monireh Abdoos,Tempora dolore modi numquam velit neque.,True
3559,6699882,Chaoyong Li|Mary Ann Weitnauer|Zhihua Qu,Distributed extremum seeking and formation control for nonholonomic mobile network.,Jiajun Ye,Est sed quisquam sed non aliquam.,True
3560,6699883,Robert J. Elliott|Tak Kuen Siu,Control of discrete-time HMM partially observed under fractional Gaussian noises.,Annalisa Cesaroni,Non dolorem quisquam dolore.,True
3561,6699884,Shalabh Bhatnagar,The Borkar-Meyn theorem for asynchronous stochastic approximations.,Aurelian Cernea,Sit numquam modi velit.,True
3562,6699885,Eva Zerz,Discrete multidimensional systems over Z,Andreas Dander,Tempora voluptatem dolor eius neque neque.,True
3563,6699886,Jinzhi Wang|Junjie Fu,Adaptive coordinated tracking of multi-agent systems with quantized information.,Andrei A. Agrachev,Dolor quaerat modi magnam sed ipsum modi.,True
3564,6699887,Jinfeng Liu 0001|Jing Zhang|Matthew J. Ellis|Panagiotis D. Christofides,Robust moving horizon estimation based output feedback economic model predictive control.,Daniel Jian Sun,Dolorem neque adipisci consectetur est.,True
3565,6699888,Annika Eichler|Herbert Werner,Optimal convergence speed of consensus under constrained damping for multi-agent systems with discrete-time double-integrator dynamics.,Cristina Olaverri 0001,Quisquam voluptatem aliquam ut.,True
3566,6699889,Lihua Xie|Shengyuan Xu|Weiqun Wang|Yun Zou,Analysis and control of the jump modes behavior of 2-D singular systems - Part I: Structural stability.,Bruno Salvy,Voluptatem dolor voluptatem neque porro amet.,True
3567,6699890,Hai Lin 0002|Haisheng Yu|Zhijian Ji,Leaders in multi-agent controllability under consensus algorithm and tree topology.,Vidit Nanda,Labore ipsum quisquam numquam.,True
3568,6699891,Giorgio Valmorbida|João Manoel Gomes da Silva Jr.|Leonardo B. Groff,Event-triggered control for discrete-time piecewise affine systems.,Krzysztof Kurdyka,Aliquam adipisci dolor non.,True
3569,6699892,Achim Ilchmann|Christopher J. Sangwin,Output feedback stabilisation of minimum phase systems by delays.,Francesco Delli Priscoli,Tempora dolor amet etincidunt dolore.,True
3570,6699893,Carsten W. Scherer|Christian Ebenbauer|Dennis Gramlich,Synthesis of accelerated gradient algorithms for optimization and saddle point problems using Lyapunov functions and LMIs.,Hongfei Sun,Neque sed dolorem consectetur modi adipisci.,True
3571,6699894,Deming Yuan|Huanyu Zhao|Shengyuan Xu|Yuming Chu,Distributed average consensus via gossip algorithm with real-valued and quantized data for 0q.,David A. Copp,Etincidunt eius quaerat sit velit consectetur ut dolorem.,True
3572,6699895,Rajeev Rajaram,Exact boundary controllability results for a Rao-Nakra sandwich beam.,Jie Pan 0001,Numquam velit quisquam sit amet non dolore.,True
3573,6699896,Begoña Cantó|Carmen Coll|Elena Sánchez,Positive N-periodic descriptor control systems.,Parijat Bhowmick,Dolorem consectetur dolorem magnam.,False
3574,6699897,Dehao Ruan|Xiaoxia Guo|Yantao Shi,Generalized Halanay inequalities for stability and dissipativity of stochastic functional differential equations.,Mohamed Quafafou,Labore labore sit dolor numquam ut magnam dolore.,True
3575,6699898,Ali Zemouche|Gabriela Iuliana Bara|Mohamed Boutayeb,Observers for a class of Lipschitz systems with extension to H,Shuzhen Yang,Quiquia quisquam dolore quaerat.,True
3576,6699899,Daniel E. Miller,The role of convexity in the adaptive control of rapidly time-varying systems.,Asad Hoque,Velit eius labore dolor tempora labore quiquia.,True
3577,6699900,Hitay Özbay|Masashi Wakaiki|Yutaka Yamamoto,Stable controllers for robust stabilization of systems with infinitely many unstable poles.,Francesca Ceragioli,Voluptatem sed sed dolorem eius dolor.,True
3578,6699901,A. Stephen Morse|Claudio De Persis|Raffaella De Santis,Switched nonlinear systems with state-dependent dwell-time.,Hui Zhang 0019,Dolor quisquam sit ut voluptatem.,False
3579,6699902,Alessandro Macchelli,Energy shaping of distributed parameter port-Hamiltonian systems based on finite element approximation.,Alireza Farhadi,Eius sit quiquia dolorem numquam quiquia quiquia.,True
3580,6699903,Chen Xie|Chungeng Tian|Fenghua He|Ning Hao|Yu Yao,Nonlinear observability analysis of multi-robot cooperative localization.,Boris T. Polyak,Adipisci etincidunt labore non sit.,True
3581,6699904,Vakhtang Lomadze,Converting high order linear PDEs to first order: Noncommutative case.,Timothée Schmoderer,Velit labore eius dolor eius.,True
3582,6699905,T. M. P. Gommans|W. P. M. H. Heemels,Resource-aware MPC for constrained nonlinear systems: A self-triggered control approach.,Abdelaziz Bensrhair,Modi amet numquam labore aliquam non magnam.,True
