citaID,author,title,year
6698236,Do Xuan Duong|Pham Huy Dien,Solving the Lecture Scheduling Problem by the Combination of Exchange Procedure and Tabu Search Techniques.,2008.0
6698237,Radia Lessak,On periodic bilinear processes.,2011.0
6698238,Marcel Egea,Prétopologie floues.,2009.0
6698239,Julien Signoles,Foncteurs impératifs et composés: la notion de projets dans Frama-C.,2009.0
6698240,Aboubacar Cissé|Ahmed Tidjane Cissé|Alassane Bah|Alexis Drogoul|Cheikh M. F. Kébé|Jacques André Ndione|Patrick Taillandier,"Un modèle à base d'agents sur la transmission et la diffusion de la fièvre de la Vallée du Rift à Barkédji (Ferlo, Sénégal).",2012.0
6698241,Gérard Duru|Jean-Paul Auray|Marc Bui|Michel Lamure|Stéphane Bonnevay,Prétopologie et applications: un état de l'art.,2009.0
6698242,Matthew J. Saltzman|Peter M. Hahn,A New Branch-and-Bound Solver for the Quadratic Assignment Problem Based on the Level-3 Reformulation-Linearization Technique.,2010.0
6698243,Adam A. Porter|Aniruddha S. Gokhale|Arvind S. Krishna|Atif M. Memon|Balachandran Natarajan|Cemal Yilmaz|Douglas C. Schmidt,Distributed Continuous Quality Assurance Process for Evaluating QoS of Performance-Intensive Software.,2005.0
6698244,Gregor von Bochmann|Ying Qiao,Applying diffusive load balancing schemes in a clustered P2P system.,2010.0
6698245,Maurizio Boccia|Pasquale Avella|Saverio Salerno,A computational study of dicut reformulation for the Single Source Capacitated Facility Location problem.,2011.0
6698246,Eric Gressier-Soudan|Jeremy R. Cooperstock|Michael Wozniewski|Nicolas Bouillot|Romain Pellerin|Tatiana Pietkiewicz|Zack Settel,SoundPark: Exploring Ubiquitous.,2010.0
6698247,Afshan Nourizadeh|Amine Aït Younes|Brigitte Delemer|Frédéric Blanchard|Michel Herbin,Exploratory Data Analysis of Insulin Therapy in the Elderly Type 2 Diabetic Patients.,2013.0
6698248,Barbara Blonska-Fajfrowska|Bartosz Krawczyk|Joanna Musialik|Michal Wozniak 0001|Piotr Porwik|Tomasz Orczyk,E-medical diagnosis support system for non-invasive liver fibrosis recognition.,2013.0
6698249,Eugeny Goncharov,A greedy heuristic approach for the Resource-Constrained Project Scheduling Problem.,2011.0
6698250,Babacar Mbaye Ndiaye|Diaraf Seck|Ivan Lavallée,Une approche spécifiquement informatique pour la Programmation Linéaire.,2012.0
6698251,Jean-Christophe Filliâtre|Johannes Kanig|Romain Bardou|Stéphane Lescuyer,Faire bonne figure avec MLPOST.,2009.0
6698252,Alexander A. Shvartsman|Alexander Russell|Chryssis Georgiou,Analysis of memory access concurrency in robust parallel algorithms.,2004.0
6698253,Louiza Rezkallah|Sadek Bouroubi,An new hybrid cryptosystem based on the satisfiability problem.,2011.0
6698254,David C. Rine|Seok Won Lee,Missing Requirements and Relationship Discovery through Proxy Viewpoints Model.,2004.0
6698255,Grzegorz Dziczkowski|Katarzyna Wegrzyn-Wolska|Lamine Bougueroua,Infodemiology by Tweet Mining Methods.,2013.0
6698256,François Jouen|Michèle Molina|Youssef Chahir,Human Hand Movement Recognition.,2010.0
6698257,Denis Bouyssou|Marc Pirlot,An axiomatic approach to TACTIC.,2012.0
6698258,Claude Dussart|Michel Lamure,"Méta-apprentissage d'expériences Concepts, stratégies et perspectives.",2012.0
6698259,Mihaela Butaru|Zineb Habbas,The Phase Transition Behaviour of Non-binary Forward Checking Algorithms.,2008.0
6698260,Petr Tuma 0001,Component and Middleware Performance.,2005.0
6698261,Fabrice Le Fessant|Guillaume Von Tokarski|Jean-Christophe Filliâtre|Julien Robert|Sylvain Conchon,Real-Time Monitoring of Ocaml programs.,2011.0
6698262,Mhand Hifi|Rym M'Hallah,A Best-Local Position Procedure-Based Heuristic for Two-Dimensional Layout Problems.,2002.0
6698263,B. C. H. Turton|E. Hopper,An Empirical Study of meta-Heuristics Applied to 2D Rectangular Bin Packing - Part I.,2002.0
6698264,Idrissa Sow|Jean Frédéric Myoupo,Clustering in Mobile Ad Hoc Networks With Some Nodes Having the Same Weight.,2008.0
6698265,François Lesueur|Ludovic Mé|Valérie Viet Triem Tong,Detecting and Excluding Misbehaving Nodes in a P2P Network.,2009.0
6698266,Didier Aubert|James Orwell|Louahdi Khoudour|Sergio A. Velastin|Valerie Leung,Video-based detection of specific events in public transport networks.,2010.0
6698267,B. C. H. Turton|E. Hopper,Problem Generators for Rectangular packing problems.,2002.0
6698268,Brice Follet|Olivier Le Meur|Thierry Baccino,Modeling visual attention on scenes.,2010.0
6698269,Jean-Marie Garcia|Mohamed Zied Ben Hamouda|Olivier Brun,Network Planning: Traffic Matrices Estimation and Demand Uncertainty.,2010.0
6698270,El-Ghazali Talbi|Iskander Kort,An Experimental Study of Multi-objective Genetic Algorithms.,2002.0
6698271,Hervé Thiriez,Réflexions sur la Recherche Opérationnelle.,2010.0
6698272,Hind Castel-Taleb|Jalel Ben-Othman|Lynda Mokdad,Performance Evaluation of Mobile Networks Based on Stochastic Ordering Markov Chains.,2008.0
6698273,Dimitri Voilmy|Jacques Duchêne,Living Lab ActivAgeing Developing home-based social and healthcare solutions for the elderly using participatory design.,2013.0
6698274,Cyril Rabat,"Dasor, a discrete Events Simulation Library for Grid and Peer-to-Peer Simulators.",2009.0
6698275,Houda Mehri|Taoufik Djemel,Study and Simulation of Queuing Theory in the Toll Motorway.,2011.0
6698276,Tommaso Bolognesi,Predicates for state changes vs. processes for event patterns.,2004.0
6698277,Florence Plateau|Louis Mandel,Abstraction d'horloges dans les systemes synchrones flot de donnees.,2009.0
6698278,Abderrahim Benslimane|Clément Saad|Jean-Claude König,AT-Dist: Distributed Localization Method with High Accuracy in Sensor Networks.,2008.0
6698279,Bruno Mermet|Gaële Simon,GDT4MAS: a formal model and language to specify and verify agent-based complex systems.,2012.0
6698280,Bernadette Bouchon-Meunier|Guy Denhière|Javier Díaz|Sandra Jhean-Larose|Vincent Leclercq,Knowledge evaluation based on LSA: MCQs and free answer questions.,2010.0
6698281,Akio Nakata|Takanori Mori|Teruo Higashino,A Method for Designing Multimedia Protocols using Both Parametric Model Checking and Functional Testing.,2004.0
6698282,Sébastien Salva,Modelling and testing of service compositions in partially open environments.,2012.0
6698283,Guillaume Schaeffer|Michel Ianotto|Stéphane Vialle,Design of a Multi-Strategy Parallelization for an Entire Application of Document Categorization on Low-Cost Multiprocessor PCs.,2004.0
6698284,Alessandra Cavarra|Elvinia Riccobene|Patrizia Scandurra,Mapping UML into Abstract State Machines: A Framework to Simulate UML Models.,2004.0
6698285,Juraj Micek|Michal Kochlán,Energy-efficient Communication Systems of Wireless Sensor Networks.,2013.0
6698286,Stéphane Lescuyer,First-Class Containers in Coq.,2011.0
6698287,Herbert Baier|Joachim Hoffmann|Wolfang Schneider|Wolfgang Lenhard,SUMMA-A LSA Integrated Developpement System.,2010.0
6698288,Denis N. Sidorov,Volterra Equations of the First kind with Discontinuous Kernels in the Theory of Evolving Systems Control.,2011.0
6698289,Marc Bui|Michel Lamure|Than Van Le|Vincent Levorato,Classification prétopologique basée sur la complexité de Kolmogorov.,2009.0
6698290,Anne-Claire Marmilloud|Véronique Chirié|Yannick Fouquet,Which technologies for the detection and alert in case of fall?,2013.0
6698291,Aline Baggio|Gerco Ballintijn|Maarten van Steen|Spyros Voulgaris,Transparent Data Relocation in Highly Available Distributed Systems.,2008.0
6698292,Fabrice Theoleyre|Fabrice Valois,VSR: A Routing Protocol based on a Structure of Self-Organization.,2008.0
6698293,Bruno Bonté|Gauthier Quesnel|Raphaël Duboz,Vers une spécification des modèles de simulation de systèmes complexes.,2012.0
6698294,Isma Bouchemakh|Rafik Sahbi,On a Conjecture of Erwin.,2011.0
6698295,Stéphane Glondu,Extraction certifiée dans Coq-en-Coq.,2009.0
6698296,Abderrafiaa Koukam|Franck Gechter|Jean-Michel Contet|Madeleine El-Zaher|Pablo Gruer,Compositional verification for reactive multi-agent systems applied to platoon non collision verification.,2012.0
6698297,João W. Cangussu|Kendra M. L. Cooper|W. Eric Wong,Empirical Evaluation of a Run-Time Dynamic Adaptable Framework.,2004.0
6698298,Daoud Berkani|Sadia Alkama,Segmentation Vectorielle des Images Multi-spectrales MSG2 par une Approche Markovienne.,2010.0
6698299,Alexandre Keiko|Boris Kaganovich|Maxim Zarodnyuk,Elaboration of Attainability Region Boundaries in The Model of Extreme Intermediate States.,2011.0
6698300,Ider Tseveendorj|Igor Vasilyev,Preface: Baikal Conference on Optimization Methods and Their Applications.,2011.0
6698301,Adrian Staii,Information in the Public Sphere: Social and Political Stakes.,2013.0
6698302,Genady Shevchenko,The Pontryagin maximum principle as an optimality criterion for a class of nonlinear control problems.,2011.0
6698303,Randal Farago|Reinaldo Morabito,A Tight Lagrangean Relaxation Bound for the Manufacturer's Pallet Loading Problem.,2002.0
6698304,Nadezhda Rozinova|Vladimir Antonik|Vladimir Srochko,Improvement of Extreme Controls in the Norm Maximization Problem on the Reachable Set.,2011.0
6698305,Amer Diwan|Matthias Hauswirth|Michael Hind|Peter F. Sweeney,The Need for a Whole-System View of Performance.,2005.0
6698306,Adlen Ksentini|Christophe Betoule|Damien Le Quéré|Gilles Thouénon|Rémi Clavier|Yassine Hadjadj Aoul,Presentation & Evaluation of LOCARN: Low Opex and Capex Architecture for Resilient Networks.,2014.0
6698307,Frédéric Guidec|Nicolas Le Sommer|Salma Ben Sassi|Yves Mahéo,A Middleware Support for Location-Based Service Discovery and Invocation in Disconnected MANETs.,2010.0
6698308,Clark Verbrugge|Dayong Gu|Etienne Gagnon,Code Layout as a Source of Noise in JVM Performance.,2005.0
6698309,Christophe Demarey|Gael Harbonnier|Philippe Merle|Romain Rouvoy,Benchmarking the Round-Trip Latency of Various Java-Based Middleware Platforms.,2005.0
6698310,A. Agustín|Antonio Alonso-Ayuso|Celeste Pizarro|Laureano F. Escudero,Mathematical Optimizationg models for Air Traffic Flow Management: A review.,2010.0
6698311,Guntram Scheithauer|Johannes Terno|Nikolay Gil|Tatiana E. Romanova|Yurij Stoyan,Phi-functions for primary 2D-objects.,2002.0
6698312,Stéphane Bonnevay,Pretopological operators for gray-level image analysis.,2009.0
6698313,Alexander Gornov|Irina Veyalko,A global search algorithm based on the Shepard operator for bang-bang optimal control problem.,2011.0
6698314,Carole Siani|Gérard Duru|Jean-Paul Auray|Marcel Brissaud|Michel Lamure,Eléments de prétopologie généralisée.,2009.0
6698315,Jolanta Dajda|Maciej Lesniak|Maciej Macura,Flexible Environment for Integration of Polish Medical Market Data.,2013.0
6698316,Ivan Lavallée,Sur la structuration de deux systèmes complexes canards et processeurs.,2010.0
6698317,Alain Pujol|Emmanuel Dellandréa|Huanzhang Fu|Liming Chen 0002,Visual object categorization based on the fusion of region and local features.,2010.0
6698318,Maxence Guesdon,Fouille au code OCaml par analyse de dépendances.,2009.0
6698319,Walter Kintsch,Modeling Semantic Memory.,2010.0
6698320,Bernard P. Serpette|Didier Parigot,"Qui sème la fonction, récolte le tuyau typé.",2009.0
6698321,Hacène Fouchal|Lissan Afilal|Marwane Ayaida,Interoperability Model for Embedded Devices Connect-to-All.,2014.0
6698322,Boris Koldehofe|J. Alfonso Briones-García|Kurt Rothermel,SPINE: Adaptive Publish/Subscribe for Wireless Mesh Networks.,2009.0
6698323,Christian Lavault|Colette Johnen|Ivan Lavallée,Reliable Self-Stabilizing Communication for Quasi Rendezvous.,2001.0
6698324,Ismail Berrada|Patrick Félix|Richard Castanet,From The Feasability Analysis To Real-Time Test Generation.,2004.0
6698325,Herwig Unger|Miguel Rojas,Progress in the Development of the Distributed Simulation Tool P2PNetSim for analysis of large-scale P2P Networks.,2009.0
6698326,Claude Montacié|Marie-José Caraty,Les reconnaissances de la parole.,2010.0
6698327,Bertin Ramamonjisoa|Dominique Hervé|Jean-Pierre Müller|V. Ratiarson,Validation of agent-based land use model by Markovian model Application to forest-agriculture transitions in Madagascar.,2012.0
6698328,Mourad Boudhar|Nacira Chikhi,Two machine Flow shop with transportation time.,2011.0
6698329,Muhammad Hoque,"Professor Hai Vu, PhD [ITS People].",2015.0
6698330,Bruno Filipe Santos|Erik de Romph|Gonçalo H. A. Correia|Yihong Wang,Road Network Design in a Developing Country Using Mobile Phone Data: An Application to Senegal.,2020.0
6698331,Christian Goerick|Jannik Fritsch|Jürgen Adamy|Robert Kastner|Thomas Michalke,Task-Based Environment Interpretation and System Architecture for Next Generation ADAS.,2011.0
6698332,Hans Hopman|Linying Chen|Rudy R. Negenborn|Yamin Huang,Survey on Cooperative Control for Waterborne Transport.,2021.0
6698333,Jian Wang 0022|Liwei Zhang|Lu Han|Runmei Li,Multiple Vehicle Formation Control Based on Robust Adaptive Control Algorithm.,2017.0
6698334,Ljubo B. Vlacic,From Artificial Intelligence to Human Transportation Intelligence [Editor's Column].,2021.0
6698335,Adam Maina Ari|Alexander Meadows|Glenn R. Widmann|Harpreetsingh Banvait|Lingxi Li|M. Todd Moury|Stanley Y. P. Chien|Yaobin Chen,A New Scoring Mechanism for Vehicle Crash Imminent Braking Systems.,2012.0
6698336,Alexandros E. Papacharalampous|J. W. C. van Lint|J. W. Lankhaar|Niels van Oort|Oded Cats|Stefan Hovelynck|Winnie Daamen,Multi-Modal Data Fusion for Big Events [Research News].,2015.0
6698337,Miguel Ángel Sotelo,Connected Vehicles at the Spotlight [Editor's Column].,2016.0
6698338,Miguel Ángel Sotelo|Yicheng Li|Yulin Ma|Zhaozheng Hu|Zhixiong Li,Multiscale Site Matching for Vision-Only Self-Localization of Intelligent Vehicles.,2018.0
6698339,Changlong Zhang|Fan Li|Jian Ou|Pengcheng Xie|Weitian Sheng,A New Cellular Vehicle-to-Everything Application: Daytime Visibility Detection and Prewarning on Expressways.,2023.0
6698340,Stephan Olariu|Susan Zehra|Syed R. Rizvi,MAPark: A Multi-Agent Auction-Based Parking System in Internet of Things.,2021.0
6698341,Ching-Yao Chan|Chung-Yu Chen|Emery Jou|Eric Hsiao-Kuang Wu|Shu-Hui Lin,A New e-Bus System Using Two-Way Government Radio Networks.,2016.0
6698342,Jingyu Dun|Sanyuan Zhang|Xiuzi Ye|Yin Zhang 0006,Chinese License Plate Localization in Multi-Lane with Complex Background Based on Concomitant Colors.,2015.0
6698343,Gerd Wanielik|Robin Schubert,A Unified Bayesian Approach for Object and Situation Assessment.,2011.0
6698344,Francesco Orciuoli|Giuseppe D'Aniello|Vincenzo Loia,An Adaptive System Based on Situation Awareness for Goal-Driven Management in Container Terminals.,2019.0
6698345,Giovanni Arturo Vecchione|Gonzalo Seco-Granados|Ignacio Fernández-Hernández|Jesùs David Calle|Simón Cancela|Tommaso Senni,Analysis of High-Accuracy Satellite Messages for Road Applications.,2020.0
6698346,Bin Ran|Fengping Zhan|Xia Wan|Yang Cheng,Methods for Multi-Type Sensor Allocations Along a Freeway Corridor.,2018.0
6698347,Daniel Zeng,Getting Involved in IEEE Future Direction Initiatives.,2017.0
6698348,Wei-Bin Zhang,Adapting and Taking Action [President's Message].,2021.0
6698349,Andreas Tamke|Andreas Wedel|Dietmar Kasper|Gabi Breuel|Galia Weidl|Thao Dang 0002|Wolfgang Rosenstiel,Object-Oriented Bayesian Networks for Detection of Lane Change Maneuvers.,2012.0
6698350,Fei-Yue Wang 0001,Artificial Intelligence and Intelligent Transportation: Driving into the 3rd Axial Age with ITS.,2017.0
6698351,Ljubo B. Vlacic,We Have Just Achieved a Huge Milestone [Editor's Column].,2018.0
6698352,Onur Altintas,Vehicular Networking Conference 2012 Report [Conference Report].,2013.0
6698353,Michal Lom|Miroslav Svitek|Ondrej Pribyl|Pavel Pribyl,Modeling of Smart Cities Based on ITS Architecture.,2019.0
6698354,Alexey V. Vinel|Joel J. P. C. Rodrigues|João A. F. F. Dias|João N. Isento|Maicke C. G. Paula,Vehicular Delay-Tolerant Networks - A Novel Solution for Vehicular Communications.,2013.0
6698355,Eduardo Carrillo Zambrano|Julian Camilo Vega-Alfonso|Klaus Banse|Luis Felipe Herrera-Quintero,Smart ITS Sensor for the Transportation Planning Based on IoT Approaches Using Serverless and Microservices Architecture.,2018.0
6698356,Christos-Nikolaos E. Anagnostopoulos,Review of the Book Intelligent Freeway Transportation Systems: Functional Design [Book Review].,2014.0
6698357,Bin Ran|Jiahui Liu|Peiqun Lin|Peter Jing Jin,Autonomous Vehicle-Intersection Coordination Method in a Connected Vehicle Environment.,2017.0
6698358,Aldo Cipriano|Felipe Núñez 0001|Francisco Reyes|Pablo Grube,Simulating Railway and Metropolitan Rail Networks: From Planning to On-line Control.,2010.0
6698359,Matthew A. Wright|Roberto Horowitz,"A Framework for Robust Assimilation of Potentially Malign Third-Party Data, and Its Statistical Meaning.",2020.0
6698360,Azim Eskandarian|Fei-Yue Wang 0001|Ljubo B. Vlacic|Petros A. Ioannou,The 2014-2017 George N. Saridis Best Transactions Paper Award [Society News].,2021.0
6698361,Miguel Ángel Sotelo,Historical Review of the ITS Society [President's Message].,2018.0
6698362,Carlos Guindel|David Martín 0001|José María Armingol,Fast Joint Object Detection and Viewpoint Estimation for Traffic Scene Understanding.,2018.0
6698363,Martin Lauer,[Calendar].,2022.0
6698364,Baiheng Wu|Guoyuan Li|Houxiang Zhang|Luman Zhao|Sai Rana Thattavelil Sunilkumar,Toward an Online Decision Support System to Improve Collision Risk Assessment at Sea.,2023.0
6698365,Denis Gingras|Dominique Gruyer|Mohsen Rohani|Vincent Vigneron,A New Decentralized Bayesian Approach for Cooperative Vehicle Localization Based on Fusion of GPS and VANET Based Inter-Vehicle Distance Measurement.,2015.0
6698366,Mario Campanella|Rafael Halliday|Serge P. Hoogendoorn|Winnie Daamen,Managing Large Flows in Metro Stations: The New Year Celebration in Copacabana.,2015.0
