4;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;dblpnote/error;2017-06-08;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;informal;Unnamed: 27;Unnamed: 28;(error);Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34
6614724;Michael Ulbrich;;0000-0002-4320-8616;;;;;;;;;https://doi.org/10.1016/S0167-6911(02)00274-8;;;Syst. Control. Lett.;journals/scl/Ulbrich03;2020-02-24;;;;;3-4;297-311;;;;;;Constrained optimal control of Navier-Stokes flow by semismooth Newton methods.;;;db/journals/scl/scl48.html#Ulbrich03;48;2003.0
6614725;Haofeng Xu|Quanxin Zhu;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2022.105234;;;Syst. Control. Lett.;journals/scl/XuZ22;2022-06-01;;;;;;105234;;;;;;New criteria on pth moment exponential stability of stochastic delayed differential systems subject to average-delay impulses.;;;db/journals/scl/scl164.html#XuZ22;164;2022.0
6614726;Jean-François Trégouët|Jérémie Kreiss;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2021.105060;;;Syst. Control. Lett.;journals/scl/KreissT21;2021-12-17;;;;;;105060;;;;;;Input redundancy: Definitions, taxonomy, characterizations and application to over-actuated systems.;;;db/journals/scl/scl158.html#KreissT21;158;2021.0
6614727;Chongyang Ning|Jin-Hua She|Min Wu 0002|Qingping Liu|Yong He 0003;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2012.08.009;;;Syst. Control. Lett.;journals/scl/NingH0LS12;2020-02-24;;;;;12;1254-1259;;;;;;Input-to-state stability of nonlinear systems based on an indefinite Lyapunov function.;;;db/journals/scl/scl61.html#NingH0LS12;61;2012.0
6614728;Nevio Carpanese;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(02)00129-9;;;Syst. Control. Lett.;journals/scl/Carpanese02;2020-02-24;;;;;3;181-185;;;;;;On the geometry of symplectic pencils arising from discrete-time matrix equations.;;;db/journals/scl/scl46.html#Carpanese02;46;2002.0
6614729;Guchuan Zhu|Jun Zheng 0004;;0000-0003-4868-3245;;;;;;;;;https://doi.org/10.1016/j.sysconle.2020.104808;;;Syst. Control. Lett.;journals/scl/ZhengZ20;2021-07-25;;;;;;104808;;;;;;ISS-like estimates for nonlinear parabolic PDEs with variable coefficients on higher dimensional domains.;;;db/journals/scl/scl146.html#ZhengZ20;146;2020.0
6614730;Alessandro Astolfi|Dimitrios Karagiannis;;0000-0002-4331-454X;;;;;;;;;https://doi.org/10.1016/j.sysconle.2008.02.006;;;Syst. Control. Lett.;journals/scl/KaragiannisA08;2022-04-09;;;;;9;733-739;;;;;;Nonlinear adaptive control of systems in feedback form: An alternative to adaptive backstepping.;;;db/journals/scl/scl57.html#KaragiannisA08;57;2008.0
6614731;Jianquan Lu|Liujuan Mei|Rongjian Liu;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2020.104785;;;Syst. Control. Lett.;journals/scl/LiuML20;2021-03-08;;;;;;104785;;;;;;K-memory-embedded insertion mechanism for opacity enforcement.;;;db/journals/scl/scl145.html#LiuML20;145;2020.0
6614732;Andrey Smyshlyaev|Miroslav Krstic;;0000-0002-5523-941X;;;;;;;;;https://doi.org/10.1016/j.sysconle.2008.02.005|https://www.wikidata.org/entity/Q59621845;;;Syst. Control. Lett.;journals/scl/KrsticS08;2020-02-24;;;;;9;750-758;;;;;;Backstepping boundary control for first-order hyperbolic PDEs and application to systems with actuator and sensor delays.;;;db/journals/scl/scl57.html#KrsticS08;57;2008.0
6614733;James D. Biggs|Nadjim Horri;;0000-0002-5239-4975;;;;;;;;;https://doi.org/10.1016/j.sysconle.2012.02.002;;;Syst. Control. Lett.;journals/scl/BiggsH12;2020-02-24;;;;;4;609-616;;;;;;Optimal geometric motion planning for a spin-stabilized spacecraft.;;;db/journals/scl/scl61.html#BiggsH12;61;2012.0
6614734;Yacov A. Shamash|Yong-Yan Cao|Zongli Lin;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(02)00128-7;;;Syst. Control. Lett.;journals/scl/CaoLS02;2020-02-24;;;;;2;137-151;;;;;;Set invariance analysis and gain-scheduling control for LPV systems subject to actuator saturation.;;;db/journals/scl/scl46.html#CaoLS02;46;2002.0
6614735;Héctor Ramírez Cabrera|Michel De Lara|Pedro Gajardo;;0000-0003-3681-8691;;;;;;;;;https://doi.org/10.1016/j.sysconle.2010.12.004;;;Syst. Control. Lett.;journals/scl/LaraGC11;2020-02-24;;;;;3;192-197;;;;;;Viable states for monotone harvest models.;;;db/journals/scl/scl60.html#LaraGC11;60;2011.0
6614736;Hui Zhang 0019|Junmin Wang|Yang Shi 0001;;0000-0002-2501-712X|0000-0003-1337-5322;;;;;;;;;https://doi.org/10.1016/j.sysconle.2013.09.006;;;Syst. Control. Lett.;journals/scl/ZhangWS13;2020-06-15;;;;;12;1114-1124;;;;∞;;Robust H;;;db/journals/scl/scl62.html#ZhangWS13;62;2013.0
6614737;Hojin Lee|Thi Hoai Linh Nguyen|Yasumasa Fujisaki;;0000-0002-4703-8861;;;;;;;;;https://doi.org/10.1016/j.sysconle.2017.03.003;;;Syst. Control. Lett.;journals/scl/LeeLF17;2021-12-08;;;;;;15-20;;;;;;Algebraic connectivity of network-of-networks having a graph product structure.;;;db/journals/scl/scl104.html#LeeLF17;104;2017.0
6614738;Hanbing Liu|Ionut Munteanu|Peng Hu;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2016.09.003;;;Syst. Control. Lett.;journals/scl/LiuHM16;2020-02-24;;;;;;55-60;;;;;;Boundary feedback stabilization of Fisher's equation.;;;db/journals/scl/scl97.html#LiuHM16;97;2016.0
6614739;Abdul Qayyum Khan|Muhammad Abid 0001|Steven X. Ding;;0000-0002-9904-9925;;;;;;;;;https://doi.org/10.1016/j.sysconle.2014.01.011;;;Syst. Control. Lett.;journals/scl/KhanAD14;2020-02-24;;;;;;46-54;;;;_|∞;;Fault detection filter design for discrete-time nonlinear systems - A mixed H;;;db/journals/scl/scl67.html#KhanAD14;67;2014.0
6614740;Cecilia Prosdocimi|László Gerencsér;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2011.04.004;;;Syst. Control. Lett.;journals/scl/GerencserP11;2020-02-24;;;;;7;486-491;;;;;;Input-output properties of the Page-Hinkley detector.;;;db/journals/scl/scl60.html#GerencserP11;60;2011.0
6614741;Jinshan Zeng|Mingwen Wang|Tao He;;0000-0003-1719-3358;;;;;;;;;https://doi.org/10.1016/j.sysconle.2017.07.005;;;Syst. Control. Lett.;journals/scl/ZengHW17;2020-02-24;;;;;;36-43;;;;;;A fast proximal gradient algorithm for decentralized composite optimization over directed networks.;;;db/journals/scl/scl107.html#ZengHW17;107;2017.0
6614742;Prasenjit Karmakar|Shalabh Bhatnagar;;0000-0001-7644-3914;;;;;;;;;https://doi.org/10.1016/j.sysconle.2021.104899;;;Syst. Control. Lett.;journals/scl/KarmakarB21;2022-04-09;;;;;;104899;;;;;;On tight bounds for function approximation error in risk-sensitive reinforcement learning.;;;db/journals/scl/scl150.html#KarmakarB21;150;2021.0
6614743;Iasson Karafyllis|Miroslav Krstic;;0000-0002-7259-9409;;;;;;;;;https://doi.org/10.1016/j.sysconle.2018.05.012;;;Syst. Control. Lett.;journals/scl/KarafyllisK18;2020-02-24;;;;;;52-61;;;;;;Small-gain stability analysis of certain hyperbolic-parabolic PDE loops.;;;db/journals/scl/scl118.html#KarafyllisK18;118;2018.0
6614744;Debasish Chatterjee|Federico Ramponi|John Lygeros|Peter Hokayem 0001;;0000-0002-1718-653X;;;;;;;;;https://doi.org/10.1016/j.sysconle.2011.12.002;;;Syst. Control. Lett.;journals/scl/ChatterjeeRHL12;2022-04-07;;;;;2;375-380;;;;;;On mean square boundedness of stochastic linear systems with bounded controls.;;;db/journals/scl/scl61.html#ChatterjeeRHL12;61;2012.0
6614745;Atte Aalto|François Lamoline|Jorge Gonçalves;;0000-0002-6876-474X;;;;;;;;;https://doi.org/10.1016/j.sysconle.2022.105287;;;Syst. Control. Lett.;journals/scl/AaltoLG22;2022-12-05;;;;;;105287;;;;;;Linear system identifiability from single-cell data.;;;db/journals/scl/scl165.html#AaltoLG22;165;2022.0
6614746;Ashish Cherukuri|Enrique Mallada|Jorge Cortés 0001;;0000-0001-9582-5184|0000-0002-7609-5080|0000-0003-1568-1833;;;;;;;;;https://doi.org/10.1016/j.sysconle.2015.10.006;;;Syst. Control. Lett.;journals/scl/CherukuriMC16;2022-09-30;;;;;;10-15;;;;;;Asymptotic convergence of constrained primal-dual dynamics.;;;db/journals/scl/scl87.html#CherukuriMC16;87;2016.0
6614747;Babak Hassibi|Richard M. Murray|Vijay Gupta 0001;;0000-0001-7060-3956|0000-0002-5785-7481;;;;;;;;;https://doi.org/10.1016/j.sysconle.2006.11.003|https://www.wikidata.org/entity/Q59814116;;;Syst. Control. Lett.;journals/scl/GuptaHM07;2020-02-24;;;;;6;439-446;;;;;;Optimal LQG control across packet-dropping links.;;;db/journals/scl/scl56.html#GuptaHM07;56;2007.0
6614748;Erhan Bayraktar|H. Vincent Poor|Raghuveer M. Rao;;0000-0002-1926-4570;;;;;;;;;https://doi.org/10.1016/j.sysconle.2005.03.004;;;Syst. Control. Lett.;journals/scl/BayraktarPR05;2020-07-13;;;;;11;1083-1090;;;;;;Prediction and tracking of long-range-dependent sequences.;;;db/journals/scl/scl54.html#BayraktarPR05;54;2005.0
6614749;David L. Russell|David R. Schenck;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(02)00272-4;;;Syst. Control. Lett.;journals/scl/SchenckR03;2020-02-24;;;;;3-4;281-288;;;;;;A formation problem in plane elasticity.;;;db/journals/scl/scl48.html#SchenckR03;48;2003.0
6614750;Daizhan Cheng|Jinhuan Wang|Xiaoming Hu 0001;;0000-0003-0177-1993;;;;;;;;;https://doi.org/10.1016/j.sysconle.2009.08.008;;;Syst. Control. Lett.;journals/scl/WangCH09;2020-02-24;;;;;10-11;754-758;;;;;;An extension of LaSalle's Invariance Principle for a class of switched linear systems.;;;db/journals/scl/scl58.html#WangCH09;58;2009.0
6614751;Olivier Glass|Sergio Guerrero;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2010.05.001;;;Syst. Control. Lett.;journals/scl/GlassG10;2020-02-24;;;;;7;390-395;;;;;;Controllability of the Korteweg-de Vries equation from the right Dirichlet boundary condition.;;;db/journals/scl/scl59.html#GlassG10;59;2010.0
6614752;Gökhan Sahan|Vasfi Eldem;;0000-0002-2371-6648;;;;;;;;;https://doi.org/10.1016/j.sysconle.2016.07.010;;;Syst. Control. Lett.;journals/scl/EldemS16;2020-02-24;;;;;;141-150;;;;;3;The effect of coupling conditions on the stability of bimodal systems in R;;;db/journals/scl/scl96.html#EldemS16;96;2016.0
6614753;Jean-Philippe Cassar|Koffi M. Djidula Motchon|Komi Midzodzi Pekpe;;0000-0002-6087-416X;;;;;;;;;https://doi.org/10.1016/j.sysconle.2017.04.006;;;Syst. Control. Lett.;journals/scl/MotchonPC17;2020-02-24;;;;;;20-26;;;;;;Conditions for strict distinguishability of single-output nonlinear control-affine systems.;;;db/journals/scl/scl105.html#MotchonPC17;105;2017.0
6614754;Haitao Li 0001|Xinrong Yang;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2021.105107;;;Syst. Control. Lett.;journals/scl/YangL22;2022-02-22;;;;;;105107;;;;;;On state feedback asymptotical stabilization of probabilistic Boolean control networks.;;;db/journals/scl/scl160.html#YangL22;160;2022.0
6614755;Hans Zwart;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2005.02.009;;;Syst. Control. Lett.;journals/scl/Zwart05;2020-02-24;;;;;10;973-979;;;;;;Sufficient conditions for admissibility.;;;db/journals/scl/scl54.html#Zwart05;54;2005.0
6614756;Bao-Zhu Guo|Yue-Hu Luo;;0000-0001-9078-0001;;;;;;;;;https://doi.org/10.1016/S0167-6911(01)00201-8;;;Syst. Control. Lett.;journals/scl/GuoL02;2021-10-14;;;;;1;45-65;;;;;;Controllability and stability of a second-order hyperbolic system with collocated sensor/actuator.;;;db/journals/scl/scl46.html#GuoL02;46;2002.0
6614757;Shengquan Xiang;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2017.11.003;;;Syst. Control. Lett.;journals/scl/Xiang18;2020-02-24;;;;;;64-69;;;;;;Small-time local stabilization for a Korteweg-de Vries equation.;;;db/journals/scl/scl111.html#Xiang18;111;2018.0
6614758;Jan M. Maciejowski|Olumuyiwa I. Olanrewaju;;0000-0001-8281-8364|0000-0002-8382-1917;;;;;;;;;https://doi.org/10.1016/j.sysconle.2016.11.004;;;Syst. Control. Lett.;journals/scl/OlanrewajuM17;2020-02-24;;;;;;43-50;;;;;;Implications of dissipativity on stability of economic model predictive control - The indefinite linear quadratic case.;;;db/journals/scl/scl100.html#OlanrewajuM17;100;2017.0
6614759;Fernando Paganini;;;;;;;;;;;https://doi.org/10.1016/S0167-6911(02)00123-8;;;Syst. Control. Lett.;journals/scl/Paganini02;2020-02-24;;;;;3;165-172;;;;;;A global stability result in network flow control.;;;db/journals/scl/scl46.html#Paganini02;46;2002.0
6614760;Nicola Elia|Umesh Vaidya;;0000-0002-0483-4921;;;;;;;;;https://doi.org/10.1016/j.sysconle.2012.05.008;;;Syst. Control. Lett.;journals/scl/VaidyaE12;2020-02-24;;;;;9;959-966;;;;;;Stabilization of nonlinear systems over packet-drop links: Scalar case.;;;db/journals/scl/scl61.html#VaidyaE12;61;2012.0
6614761;Boumediene Hamzi|Dorothée Normand-Cyrot|Jean-Pierre Barbot|Salvatore Monaco;;0000-0002-2723-5737|0000-0002-9446-2614;;;;;;;;;https://doi.org/10.1016/S0167-6911(01)00136-0;;;Syst. Control. Lett.;journals/scl/HamziBMN01;2020-10-26;;;;;4;245-258;;;;;;Nonlinear discrete-time control of systems with a Naimark-Sacker bifurcation.;;;db/journals/scl/scl44.html#HamziBMN01;44;2001.0
6614762;Alexandre Trofino|Cesar Cataldo Scharlau|Maurício C. de Oliveira|Tiago J. M. Dezuo;;0000-0002-1482-2123|0000-0002-2432-1007|0000-0003-0324-7327;;;;;;;;;https://doi.org/10.1016/j.sysconle.2014.02.007;;;Syst. Control. Lett.;journals/scl/ScharlauOTD14;2022-01-03;;;;;;1-8;;;;;;Switching rule design for affine switched systems using a max-type composition rule.;;;db/journals/scl/scl68.html#ScharlauOTD14;68;2014.0
6614763;Huijun Gao|Lixian Zhang|Wei Xing Zheng 0001;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2016.10.003;;;Syst. Control. Lett.;journals/scl/ZhangZG16;2020-02-24;;;;;;25-32;;;;∞;;H;;;db/journals/scl/scl98.html#ZhangZG16;98;2016.0
6614764;Christophe Prieur 0001|Hugo Lhachemi;;0000-0002-2782-4208|0000-0002-4456-2019;;;;;;;;;https://doi.org/10.1016/j.sysconle.2022.105238;;;Syst. Control. Lett.;journals/scl/LhachemiP22;2022-06-13;;;;;;105238;;;;;;Output feedback stabilization of reaction-diffusion PDEs with a non-collocated boundary condition.;;;db/journals/scl/scl164.html#LhachemiP22;164;2022.0
6614765;Antoine Chaillet|Jonathan Laporte|Yacine Chitour;;0000-0003-4095-0468;;;;;;;;;https://doi.org/10.1016/j.sysconle.2016.11.002;;;Syst. Control. Lett.;journals/scl/LaporteCC17;2020-10-26;;;;;;17-24;;;;;;Global stabilization of classes of linear control systems with bounds on the feedback and its successive derivatives.;;;db/journals/scl/scl99.html#LaporteCC17;99;2017.0
6614766;Marcelo D. Fragoso|Marcos G. Todorov;;0000-0001-6299-6614;;;;;;;;;https://doi.org/10.1016/j.sysconle.2007.06.016;;;Syst. Control. Lett.;journals/scl/TodorovF08;2021-10-14;;;;;1;64-70;;;;;;Infinite Markov jump-bounded real lemma.;;;db/journals/scl/scl57.html#TodorovF08;57;2008.0
6614767;Bin Zhou 0001|Guang-Ren Duan 0001|James Lam|Zongli Lin;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2010.05.004;;;Syst. Control. Lett.;journals/scl/ZhouLLD10;2020-07-08;;;;;7;414-422;;;;;;Global stabilization and restricted tracking with bounded feedback for multiple oscillator systems.;;;db/journals/scl/scl59.html#ZhouLLD10;59;2010.0
6614768;J. Tsinias;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2012.07.009;;;Syst. Control. Lett.;journals/scl/Tsinias12;2020-02-24;;;;;10;1032-1040;;;;;;New results on sampled-data feedback stabilization for autonomous nonlinear systems.;;;db/journals/scl/scl61.html#Tsinias12;61;2012.0
6614769;José Claudio Geromel|Maurício C. de Oliveira;;0000-0002-1482-2123|0000-0002-4961-3428;;;;;;;;;https://doi.org/10.1016/j.sysconle.2005.02.015;;;Syst. Control. Lett.;journals/scl/OliveiraG05;2022-10-02;;;;;11;1131-1134;;;;;;A class of robust stability conditions where linear parameter dependence of the Lyapunov function is a necessary condition for arbitrary parameter dependence.;;;db/journals/scl/scl54.html#OliveiraG05;54;2005.0
6614770;Lirong Huang;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2012.11.008;;;Syst. Control. Lett.;journals/scl/Huang13;2020-02-24;;;;;2;163-169;;;;;;Stochastic stabilization and destabilization of nonlinear differential equations.;;;db/journals/scl/scl62.html#Huang13;62;2013.0
6614771;Kamesh Subbarao|Maruthi R. Akella;;0000-0002-3224-1197|0000-0003-4295-3224;;;;;;;;;https://doi.org/10.1016/j.sysconle.2004.06.004;;;Syst. Control. Lett.;journals/scl/AkellaS05;2020-02-24;;;;;1;43-51;;;;;;A novel parameter projection mechanism for smooth and stable adaptive control.;;;db/journals/scl/scl54.html#AkellaS05;54;2005.0
6614772;Dabo Xu|Xinghu Wang|Zhiyong Chen 0001;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2015.12.004;;;Syst. Control. Lett.;journals/scl/XuWC16;2020-02-24;;;;;;81-90;;;;;;Output regulation of nonlinear output feedback systems with exponential parameter convergence.;;;db/journals/scl/scl88.html#XuWC16;88;2016.0
6614773;Bao-Zhu Guo|Gen-Qi Xu;;0000-0001-8120-0490|0000-0001-9078-0001;;;;;;;;;https://doi.org/10.1016/j.sysconle.2003.12.001;;;Syst. Control. Lett.;journals/scl/GuoX04;2021-10-14;;;;;3-4;221-232;;;;0;;Riesz bases and exact controllability of C;;;db/journals/scl/scl52.html#GuoX04;52;2004.0
6614774;Harsh Beohar|Mahsa Varshosaz|Mohammad Reza Mousavi 0001;;0000-0002-4869-6794;;;;;;;;;https://doi.org/10.1016/j.scico.2015.06.005|https://www.wikidata.org/entity/Q57745483;oa;;Sci. Comput. Program.;journals/scl/BeoharVM16;2020-07-11;;;;;;42-60;;;;;;Basic behavioral models for software product lines: Expressiveness and testing pre-orders.;;;db/journals/scp/scp123.html#BeoharVM16;123;2016.0
6614775;Jinzhi Wang|Junjie Fu|Qi Wang;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2016.11.003;;;Syst. Control. Lett.;journals/scl/WangFW17;2020-02-24;;;;;;33-39;;;;;;Fully distributed containment control of high-order multi-agent systems with nonlinear dynamics.;;;db/journals/scl/scl99.html#WangFW17;99;2017.0
6614776;Alexandre Seuret|Frédéric Gouaisbaut;;0000-0003-1434-7614;;;;;;;;;https://doi.org/10.1016/j.sysconle.2015.03.007;;;Syst. Control. Lett.;journals/scl/SeuretG15;2020-10-26;;;;;;1-7;;;;;;Hierarchy of LMI conditions for the stability analysis of time-delay systems.;;;db/journals/scl/scl81.html#SeuretG15;81;2015.0
6614777;Alejandro Caicedo|Claudio Cuevas|Hernán R. Henríquez|Marcos N. Rabelo;;0000-0002-4205-4651;;;;;;;;;https://doi.org/10.1016/j.sysconle.2011.04.012;;;Syst. Control. Lett.;journals/scl/HenriquezCRC11;2020-02-24;;;;;9;675-682;;;;;;Stabilization of distributed control systems with delay.;;;db/journals/scl/scl60.html#HenriquezCRC11;60;2011.0
6614778;Siddharth Chandak|Vivek S. Borkar;;0000-0003-3237-7729;;;;;;;;;https://doi.org/10.1016/j.sysconle.2021.105009;;;Syst. Control. Lett.;journals/scl/BorkarC21;2021-11-03;;;;;;105009;;;;;;Prospect-theoretic Q-learning.;;;db/journals/scl/scl156.html#BorkarC21;156;2021.0
6614779;Christopher K. King|Robert Shorten;;;;;;;;;;;https://doi.org/10.1016/j.sysconle.2013.03.005;;;Syst. Control. Lett.;journals/scl/KingS13;2020-02-24;;;;;8;626-631;;;;;;An extension of the KYP-lemma for the design of state-dependent switching systems with uncertainty.;;;db/journals/scl/scl62.html#KingS13;62;2013.0
6614780;Jie Pan 0001|Khac Duc Do 0001;;0000-0002-8167-7675;;;;;;;;;https://doi.org/10.1016/S0167-6911(02)00133-0;;;Syst. Control. Lett.;journals/scl/DoP02;2022-01-19;;;;;3;195-205;;;;;;Adaptive global stabilization of nonholonomic systems with strong nonlinear drifts.;;;db/journals/scl/scl46.html#DoP02;46;2002.0
6614781;Ari Arapostathis|Mireille E. Broucke;;0000-0003-2207-357X;;;;;;;;;https://doi.org/10.1016/S0167-6911(02)00185-8|https://www.wikidata.org/entity/Q60167546;;;Syst. Control. Lett.;journals/scl/BrouckeA02;2020-02-24;;;;;2;149-157;;;;;;Continuous selections of trajectories of hybrid systems.;;;db/journals/scl/scl47.html#BrouckeA02;47;2002.0
6614782;Anna Doubova|Enrique Fernández-Cara;;0000-0001-6293-9249|0000-0002-5708-2700;;;;;;;;;https://doi.org/10.1016/j.sysconle.2012.02.003;;;Syst. Control. Lett.;journals/scl/DoubovaF12;2020-02-24;;;;;4;573-579;;;;;;On the control of viscoelastic Jeffreys fluids.;;;db/journals/scl/scl61.html#DoubovaF12;61;2012.0
6614783;Paul A. Trodden;;0000-0002-8787-7432;;;;;;;;;https://doi.org/10.1016/j.sysconle.2014.08.012;;;Syst. Control. Lett.;journals/scl/Trodden14;2020-02-24;;;;;;98-107;;;;;;Feasible parallel-update distributed MPC for uncertain linear systems sharing convex constraints.;;;db/journals/scl/scl74.html#Trodden14;74;2014.0
6614784;Alexandra Rodkina|Michael V. Basin;;0000-0002-7274-4303;;;;;;;;;https://doi.org/10.1016/j.sysconle.2006.11.001;;;Syst. Control. Lett.;journals/scl/RodkinaB07;2022-01-03;;;;;6;423-430;;;;;;On delay-dependent stability for vector nonlinear stochastic delay-difference equations with Volterra diffusion term.;;;db/journals/scl/scl56.html#RodkinaB07;56;2007.0
6614785;Shuzhi Sam Ge|Thanh-Trung Han|Tong Heng Lee;;0000-0001-5549-312X;;;;;;;;;https://doi.org/10.1016/j.sysconle.2008.09.002|https://www.wikidata.org/entity/Q57527401;;;Syst. Control. Lett.;journals/scl/HanGL09;2020-02-24;;;;;2;109-118;;;;;;Adaptive neural control for a class of switched nonlinear systems.;;;db/journals/scl/scl58.html#HanGL09;58;2009.0
