DOI,author,author-aux,author ID,booktitle,cdate,cdrom,cite,cite-label,crossref,editor,editor-orcid,ee,ee-type,i,journal,key,mdate,month,note,note-label,note-type,number,pages,publisher,publnr,publtype,sub,venue,title,title-bibtex,tt,url,volume,year,edition_venue,chair,abstract,corresponding_author
6697609,Edmond Bianco,data processing,,,,,,,,Pamela Franklin,,http://biaa.eu/-upload/BIAA16.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco87,2020-09-24,,,,,,1-6,,,,,J,Éditorial: Informatique et compléxité.,,,db/journals/biaa/biaa16.html#Bianco87,16,1987,DemoPaper,,Sed adipisci sed eius dolor quisquam voluptatem. Numquam numquam porro quiquia tempora. Velit aliquam sed dolore sed tempora modi. Aliquam quisquam labore dolor. Modi ut consectetur adipisci. Etincidunt consectetur adipisci velit velit magnam ut quaerat. Non sed quisquam neque ipsum dolorem dolor. Porro magnam dolorem sed quisquam. Non dolorem magnam tempora etincidunt dolor consectetur. Porro ipsum sit sed non dolore dolore.,Edmond Bianco
6697610,Jean-Michel Knippel|Jules Nyssen|Renaud Litré,data processing,,,,,,,,,,http://biaa.eu/-upload/BIAAS1.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/NyssenKL92,2020-09-24,,,,,,29-30,,,,,C,"""Postéditorial"": Les Universités d'Aix-Marseille sur les routes de la soie.",,,db/journals/biaa/biaaS1.html#NyssenKL92,Special-1,1992,Poster,Heather Wiggins,Voluptatem tempora est sit. Magnam quiquia amet neque tempora. Voluptatem dolore tempora dolorem porro aliquam. Modi quiquia amet quaerat amet numquam aliquam quaerat. Consectetur non etincidunt ipsum ipsum sit dolor sit. Ut ipsum quisquam dolorem non adipisci adipisci. Consectetur aliquam dolore tempora dolorem eius. Ut dolore porro magnam etincidunt amet amet. Quiquia dolor non non quisquam aliquam eius.,Jean-Michel Knippel
6697611,Edmond Bianco,data storage,,,,,,,,,,http://biaa.eu/-upload/BIAA52.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco99a,2020-09-24,,,,,,33,,,,,C,Vouzzavedibisar: La chanson du Mammouth.,,,db/journals/biaa/biaa52.html#Bianco99a,52,1999,ShortPaper,Devin Phillips,Eius sed tempora amet sed eius sit sed. Quisquam est quaerat adipisci velit eius modi. Neque amet modi numquam numquam quiquia. Dolor quaerat quisquam eius amet quiquia adipisci. Aliquam amet porro labore. Est adipisci labore ut non ut. Etincidunt numquam non adipisci eius porro. Sit non consectetur non. Non etincidunt quiquia adipisci velit voluptatem.,Edmond Bianco
6697612,Annagret Taeschner,data modeling,,,,,,,,Austin Gonzalez,,http://biaa.eu/-upload/vouzzano101.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Taeschner15,2020-09-24,,,,,,125,,,,,N,Vouzzavedibisar : Der Dirigent - Le directeur.,,,db/journals/biaa/biaa101.html#Taeschner15,101,2015,ShortPaper,,Dolore eius dolor numquam labore dolorem eius non. Magnam dolor dolorem adipisci sit. Ut neque magnam dolor velit sit. Sit neque dolore magnam. Voluptatem quiquia eius consectetur porro sit labore. Ut ipsum dolore sit quisquam consectetur numquam modi. Labore eius quiquia labore magnam. Quaerat est sed porro non.,Annagret Taeschner
6697613,Patrick Isoardi,data processing,,,,,,,,Steven Warren,,http://biaa.eu/-upload/BIAA06.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Isoardi83a,2020-09-24,,,,,,66-77,,,,,W,Le grafcet: etudes et reflexions.,,,db/journals/biaa/biaa6.html#Isoardi83a,6,1983,ShortPaper,,Dolor est dolorem tempora etincidunt. Aliquam quaerat voluptatem dolorem velit est dolor magnam. Ut dolore modi eius etincidunt est etincidunt porro. Adipisci est consectetur adipisci labore. Ipsum quisquam numquam quiquia magnam adipisci. Quiquia eius quisquam neque. Velit dolore porro magnam non ipsum quisquam.,Patrick Isoardi
6697614,Ennacer Boudiba,data modeling,,,,,,,,Jackie Gutierrez,,http://biaa.eu/-upload/BIAA27.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Boudiba90a,2020-09-24,,,,,,4-19,,,,,J,Amelioration de l'algorithme de production.,,,db/journals/biaa/biaa27.html#Boudiba90a,27,1990,FullPaper,,Tempora porro adipisci velit non dolorem etincidunt. Sit sit tempora neque voluptatem consectetur. Neque consectetur neque numquam. Modi labore ipsum aliquam. Modi etincidunt non dolor dolor. Amet est modi sed etincidunt. Aliquam dolor adipisci neque magnam. Non quaerat modi magnam ut neque.,Ennacer Boudiba
6697615,Edmond Bianco,data processing,,,,,,,,Erika Novak,,http://biaa.eu/-upload/BIAA71.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco05a,2020-09-24,,,,,,3-29,,,,,W,Quelques VOUZZAVEDIBISAR's des premiers bulletins.,,,db/journals/biaa/biaa71.html#Bianco05a,71,2005,FullPaper,,Amet sit dolorem etincidunt eius ut etincidunt sit. Neque neque voluptatem tempora magnam tempora. Eius magnam sit sit quaerat. Modi sed eius neque porro modi consectetur. Adipisci voluptatem est labore quiquia. Non ut modi non tempora quisquam velit. Aliquam est quiquia labore velit adipisci.,Edmond Bianco
6697616,Edmond Bianco,big data,,,,,,,,Justin Brown MD,,http://biaa.eu/-upload/BIAA51.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco98f,2020-09-24,,,,,,17-34,,,,,N,Chapitre 6 - notion de systeme.,,,db/journals/biaa/biaa51.html#Bianco98f,51,1998,ShortPaper,,Dolore labore voluptatem amet tempora quiquia sed consectetur. Labore sed labore modi. Velit velit dolore quiquia dolor neque. Consectetur quisquam dolorem magnam dolor est sed porro. Ut sit est modi. Non quiquia eius dolorem porro eius quaerat. Velit tempora aliquam dolor quisquam neque. Magnam sed dolore sed magnam dolorem sed consectetur.,Edmond Bianco
6697617,Nadia Mesli,data modeling,,,,,,,,,,,,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Mesli12,2020-09-24,,,,,,,,,,,C,Hommage à Edmond Bianco: De la machine universelle au traitement automatique du langage naturel.,,,db/journals/biaa/biaa91.html#Mesli12,91,2012,ShortPaper,Michael Jones,Eius ipsum tempora aliquam. Sit voluptatem quiquia neque numquam. Amet etincidunt voluptatem amet dolore adipisci. Amet ut quaerat adipisci. Non non eius modi porro ipsum dolore. Neque ut quisquam etincidunt neque. Consectetur consectetur ipsum ipsum porro tempora etincidunt.,Nadia Mesli
6697618,Edmond Bianco,data modeling,,,,,,,,Samantha Marquez,,http://biaa.eu/-upload/BIAA10.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco85b,2020-09-24,,,,,,75,,,,,J,Vouzzavedibisar: L'ordinateur à l'école.,,,db/journals/biaa/biaa10.html#Bianco85b,10,1985,ShortPaper,,Ut dolorem numquam etincidunt adipisci adipisci numquam. Amet voluptatem aliquam labore. Amet dolore est adipisci sed. Modi tempora modi non numquam magnam sit. Quiquia porro magnam ut. Etincidunt labore dolorem eius numquam dolorem neque. Dolorem consectetur aliquam velit neque. Neque magnam adipisci dolorem amet aliquam. Neque neque dolorem quisquam labore eius eius.,Edmond Bianco
6697619,Edmond Bianco,data querying,,,,,,,,,,http://biaa.eu/-upload/BIAA15.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco86c,2020-09-24,,,,,,1-4,,,,,C,Éditorial: Informatique et terrorisme.,,,db/journals/biaa/biaa15.html#Bianco86c,15,1986,ShortPaper,Mr. Thomas Smith PhD,Est amet est etincidunt amet dolore non. Non voluptatem voluptatem quaerat porro porro. Dolore neque ut dolor. Quiquia quiquia sed dolorem. Dolore labore amet dolor adipisci quiquia. Neque voluptatem labore ipsum etincidunt tempora magnam non. Adipisci etincidunt non labore. Neque aliquam voluptatem consectetur dolor velit tempora numquam. Porro neque aliquam dolorem.,Edmond Bianco
6697620,Edmond Bianco,data querying,,,,,,,,,,http://biaa.eu/-upload/BIAA54.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco99e,2020-09-24,,,,,,1-2,,,,,C,"Éditorial: Printemps, été, automne.",,,db/journals/biaa/biaa54.html#Bianco99e,54,1999,ShortPaper,Sandra Harris,Consectetur magnam dolorem porro. Amet aliquam amet adipisci numquam dolorem aliquam. Labore dolorem ipsum ut. Velit neque porro adipisci aliquam. Modi aliquam numquam porro modi dolorem. Sed velit etincidunt amet quiquia magnam dolor porro. Velit consectetur velit quiquia est est.,Edmond Bianco
6697621,Jean-Louis Le Moigne,indexing,,,,,,,,Richard Oliver,,http://biaa.eu/-upload/BIAA11.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Moigne85,2020-09-24,,,,,,69,,,,,J,L'economique et l'intelligence artificielle 1ère conference internationale.,,,db/journals/biaa/biaa11.html#Moigne85,11,1985,FullPaper,,Magnam quiquia adipisci tempora labore non. Dolore eius dolore sed tempora amet ut porro. Quaerat ipsum non modi sit. Labore dolorem numquam quiquia eius dolorem ipsum magnam. Sit est consectetur quiquia labore. Neque ut porro magnam. Consectetur porro quisquam quaerat dolore. Numquam magnam quiquia ut porro quisquam labore.,Jean-Louis Le Moigne
6697622,Edmond Bianco,data processing,,,,,,,,Margaret Webb,,http://biaa.eu/-upload/BIAA13.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco86a,2020-09-24,,,,,,6-33,,,,,J,Autre theoreme important de l'informatique: puissance des machines a files multiples.,,,db/journals/biaa/biaa13.html#Bianco86a,13,1986,DemoPaper,,Non tempora quaerat magnam sit neque sit dolorem. Sit quiquia tempora voluptatem quiquia labore magnam. Numquam velit aliquam tempora numquam ipsum tempora sit. Sed modi modi labore dolor consectetur magnam dolorem. Numquam non porro voluptatem magnam tempora. Numquam adipisci consectetur aliquam ipsum consectetur. Numquam etincidunt velit dolor. Etincidunt consectetur tempora adipisci dolore dolor velit.,Edmond Bianco
6697623,Edmond Bianco,data storage,,,,,,,,Mrs. Christy Gonzalez,,http://biaa.eu/-upload/BIAA17.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco87b,2020-09-24,,,,,,1-4,,,,,J,Éditorial: Printemps.,,,db/journals/biaa/biaa17.html#Bianco87b,17,1987,DemoPaper,,Porro eius ipsum quaerat voluptatem ipsum. Ut porro numquam adipisci sit porro eius. Dolor magnam dolore tempora neque eius. Dolore neque magnam voluptatem adipisci modi sit sit. Aliquam magnam dolor labore adipisci quiquia amet.,Edmond Bianco
6697624,Edmond Bianco,data management,,,,,,,,,,http://biaa.eu/-upload/BIAA43.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco96,2020-09-24,,,,,,1-6,,,,,C,Éditorial: Informatique fondamentale.,,,db/journals/biaa/biaa43.html#Bianco96,43,1996,FullPaper,Brittany Gregory,Tempora quisquam quiquia dolore magnam consectetur consectetur. Sit porro sit aliquam quiquia velit ipsum modi. Velit magnam quisquam quaerat. Eius tempora dolore eius dolor tempora dolorem modi. Sit eius magnam sit ipsum sed est. Amet ut quaerat tempora. Dolorem consectetur amet amet ut dolore adipisci. Neque dolore dolore consectetur magnam. Amet non etincidunt sed sed. Quiquia quiquia eius porro.,Edmond Bianco
6697625,Jean-Philippe Lehmann,data management,,,,,,,,,,http://biaa.eu/-upload/BIAA06.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Lehmann83b,2020-09-24,,,,,,7-49,,,,,C,Une preuve directe de l'equivalence entre machine de turing et machine a cases adressables.,,,db/journals/biaa/biaa6.html#Lehmann83b,6,1983,ShortPaper,Frank Montoya,Sed neque eius eius est. Quiquia sit ipsum porro. Eius ipsum etincidunt modi quaerat dolore eius. Magnam ut velit modi dolor. Dolor quaerat tempora quaerat tempora modi. Voluptatem eius quaerat adipisci neque est dolor. Modi dolorem dolorem numquam quisquam quiquia amet. Dolor numquam adipisci adipisci dolore. Quisquam non aliquam quisquam ut.,Jean-Philippe Lehmann
6697626,Edmond Bianco,data processing,,,,,,,,,,http://biaa.eu/-upload/BIAA03.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco82c,2020-09-24,,,,,,3-5,,,,,C,Éditorial: Informatique et vacances.,,,db/journals/biaa/biaa3.html#Bianco82c,3,1982,DemoPaper,Eduardo Greer,Adipisci quiquia velit ut sed dolorem amet. Amet neque sed eius sit eius. Consectetur dolore eius quaerat dolorem dolorem porro. Porro quaerat est ipsum. Sed quisquam quaerat neque labore voluptatem. Sit velit sed ipsum. Eius ut numquam sed ipsum. Quaerat neque dolor labore adipisci velit ut magnam. Sit amet eius dolor dolor sed ut. Neque voluptatem sit tempora adipisci.,Edmond Bianco
6697627,Bernard Goossens,data storage,,,,,,,,,,http://biaa.eu/-upload/BIAA43.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Goossens96,2020-09-24,,,,,,7-36,,,,,C,Les architectures risc et polo: un processeur oriente objet.,,,db/journals/biaa/biaa43.html#Goossens96,43,1996,DemoPaper,Nancy Vasquez,Eius consectetur eius etincidunt. Etincidunt etincidunt eius quiquia adipisci sit amet. Sed eius eius quaerat ipsum porro. Voluptatem dolorem sit dolor voluptatem. Labore aliquam voluptatem quiquia adipisci consectetur dolore. Amet numquam etincidunt quisquam velit porro quiquia eius. Etincidunt ipsum quiquia velit aliquam eius sed. Ut aliquam magnam neque. Quaerat amet quisquam dolorem etincidunt modi porro tempora.,Bernard Goossens
6697628,Clyde Chabot,data modeling,,,,,,,,Linda Haynes,,http://biaa.eu/-upload/vouzzano74.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Chabot06,2020-09-24,,,,,,23,,,,,J,Vouzzavedibisar: Comment le corps est atteint (extrait I).,,,db/journals/biaa/biaa74.html#Chabot06,74,2006,ShortPaper,,Quisquam velit adipisci magnam labore magnam amet. Consectetur sed non voluptatem etincidunt. Dolor modi non dolore dolorem etincidunt aliquam. Porro porro sit neque non dolor non. Quisquam dolorem porro modi magnam porro.,Clyde Chabot
6697629,Laurent Masimana,data management,,,,,,,,Erica Garcia,,http://biaa.eu/-upload/BIAA65.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Masimana03,2020-09-24,,,,,,33,,,,,J,Vouzzavedibisar: Le casse-tête informatique.,,,db/journals/biaa/biaa65.html#Masimana03,65,2003,ShortPaper,,Sit aliquam neque dolorem voluptatem tempora etincidunt. Consectetur porro adipisci tempora ut. Quiquia sed dolorem consectetur magnam quiquia numquam dolor. Tempora non quaerat ut quaerat. Eius sit etincidunt dolor sed quisquam. Ipsum modi magnam numquam. Neque eius labore velit. Magnam neque ipsum magnam labore. Quiquia ut sed sit porro.,Laurent Masimana
6697630,Edmond Bianco,data management,,,,,,,,,,http://biaa.eu/-upload/BIAA49.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco98,2020-09-24,,,,,,1-6,,,,,C,Éditorial: Informatique et qualité de vie.,,,db/journals/biaa/biaa49.html#Bianco98,49,1998,Poster,Jamie Woodard,Eius quisquam aliquam velit dolorem magnam. Adipisci voluptatem adipisci est. Quisquam adipisci voluptatem tempora ipsum consectetur adipisci. Consectetur quaerat sit quiquia. Adipisci aliquam quiquia velit velit porro.,Edmond Bianco
6697631,Patrick Isoardi,Delay-dependent,,,,,,,,David Huerta,,,,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Isoardi12,2020-09-24,,,,,,,,,,,W,Notion de machine d'après Edmond Bianco.,,,db/journals/biaa/biaa91.html#Isoardi12,91,2012,DemoPaper,,Dolore magnam est modi dolor neque consectetur. Neque labore velit dolor adipisci labore quaerat. Ut tempora voluptatem ipsum voluptatem. Amet labore voluptatem non tempora dolore. Quaerat non est dolore est. Etincidunt dolor quisquam ipsum porro quaerat consectetur. Quaerat sit ipsum quiquia non ut etincidunt modi. Amet quaerat porro etincidunt modi sed. Magnam dolorem tempora consectetur velit magnam. Velit dolorem dolore quisquam.,Patrick Isoardi
6697632,Paul Hertz,data querying,,,,,,,,Robert Wilson,,http://biaa.eu/-upload/BIAA62.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Hertz02,2020-09-24,,,,,,21-30,,,,,J,"Form, substance, correspondance.",,,db/journals/biaa/biaa62.html#Hertz02,62,2002,DemoPaper,,Numquam quaerat est sed porro quaerat non porro. Etincidunt consectetur sit non dolor modi ut eius. Dolor numquam porro dolor numquam adipisci. Dolore dolorem consectetur etincidunt dolorem sed sit aliquam. Labore dolor aliquam adipisci quisquam. Ut quaerat ut sit numquam. Adipisci etincidunt dolore sed modi quaerat sit porro. Porro non porro dolore. Eius est magnam non sed adipisci.,Paul Hertz
6697633,Edmond Bianco,data management,,,,,,,,,,http://biaa.eu/-upload/BIAA42.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco95b,2020-09-24,,,,,,1-4,,,,,C,Éditorial: Informatique et devenir.,,,db/journals/biaa/biaa42.html#Bianco95b,42,1995,DemoPaper,Brandon Maldonado,Neque sed numquam tempora ipsum quisquam aliquam ut. Amet magnam amet eius consectetur quisquam dolor. Neque numquam porro sed. Sit numquam sed sit quisquam amet modi quisquam. Magnam modi magnam quiquia numquam. Est ut dolor dolore eius eius numquam. Etincidunt etincidunt magnam amet amet neque. Tempora ut ipsum etincidunt quiquia tempora labore tempora. Voluptatem amet sed voluptatem amet neque ut.,Edmond Bianco
6697634,Roland Gueye,data management,,,,,,,,,,http://biaa.eu/-upload/BIAA24.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Gueye89,2020-09-24,,,,,,21-50,,,,,C,Intelligence artificielle: de la resolution des problemes a l'ingenierie de la connaissance.,,,db/journals/biaa/biaa24.html#Gueye89,24,1989,ShortPaper,Jessica Walker,Quiquia est quisquam sit etincidunt quisquam. Labore dolorem magnam consectetur. Ipsum amet sed sed quisquam porro. Amet voluptatem eius dolor consectetur. Consectetur sit magnam velit non velit aliquam etincidunt.,Roland Gueye
6697635,Jean Véronis,data management,,,,,,,,,,http://biaa.eu/-upload/BIAA80.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Veronis08,2020-09-24,,,,,,5-44,,,,,C,"Informatique et linguistique: Introduction, historique.",,,db/journals/biaa/biaa80.html#Veronis08,80,2008,ShortPaper,Mark Jimenez,Labore magnam voluptatem consectetur. Aliquam non dolor modi. Neque magnam numquam sed. Amet modi etincidunt tempora aliquam quisquam. Etincidunt aliquam aliquam ipsum porro ut tempora. Etincidunt labore consectetur tempora velit dolor. Dolore non velit dolor quiquia est velit dolore. Quiquia porro amet consectetur modi modi velit ut. Velit quiquia non dolore sed est.,Jean Véronis
6697636,Edmond Bianco,indexing,,,,,,,,Michelle Brown,,http://biaa.eu/-upload/BIAA11.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco85c,2020-09-24,,,,,,1-4,,,,,J,Éditorial: Informatique et sport.,,,db/journals/biaa/biaa11.html#Bianco85c,11,1985,FullPaper,,Velit dolor ipsum velit quiquia. Non etincidunt sit porro labore quiquia. Ut eius dolorem non. Quaerat quaerat ut dolorem eius est. Velit porro dolore ut dolorem porro. Amet numquam non consectetur magnam quaerat est magnam. Ut labore modi porro ut quiquia sed. Ut quiquia quisquam voluptatem dolore. Quisquam velit neque modi numquam aliquam.,Edmond Bianco
6697637,Edmond Bianco,Event-triggered,,,,,,,,,,http://biaa.eu/-upload/BIAA12.pdf,oa,,Bull. dInformatique Approfondie et Appl.,journals/biaa/Bianco85g,2020-09-24,,,,,,70,,,,,C,Vouzzavedibisar: L'avenir de l'ordinateur.,,,db/journals/biaa/biaa12.html#Bianco85g,12,1985,FullPaper,Amy Logan,Ipsum non sed quaerat neque. Voluptatem quisquam amet dolorem amet ipsum. Modi dolorem modi non quisquam modi. Consectetur dolorem sed modi voluptatem. Modi dolor quiquia etincidunt. Est est neque quisquam dolore velit non dolor. Labore ipsum sed non magnam quiquia. Quaerat porro ut non ipsum amet consectetur quiquia.,Edmond Bianco
